qid,qtitle,qtags,assistid,pvnum,visitduration,logdate,loghour
0000016A35371E83000002C46375706F795F72656C656173655155455354,關於Day4作業程式碼內容,"['ml100-2', 'faq', '語法', 'ml100-2-d04']",ai_tw,1,1043,2019-07-02,15
0000016A35661824000002C96375706F795F72656C656173655155455354,github報錯,"['ml100-2', 'unix', 'ml100-2-d03']",ai_tw,2,74,2019-07-02,15
0000016A3585DE1E000002CE6375706F795F72656C656173655155455354,Day005_參考連結失效,"['ml100-2', '教材內容', 'ml100-2-d05']",ai_tw,1,13,2019-07-02,15
0000016A358903E9000002D06375706F795F72656C656173655155455354,Label_encoding question,['ml100-2'],ai_tw,2,70,2019-07-02,15
0000016A35BC37D3000002E06375706F795F72656C656173655155455354,D3問題,"['ml100-2', 'ml100-2-d03']",ai_tw,1,2,2019-07-02,15
0000016B47293E28000000AD6375706F795F72656C656173655155455354,Day49該如何blending可以給些提示嗎? 想好多天了,"['day49', ' 混合泛化預測檔', 'ml100-2-d49']",ai_tw,1,638,2019-07-02,15
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,43,2019-07-02,15
0000016BA8251AC7000000EC6375706F795F72656C656173655155455354,Day47例子,"['ml100-2', 'ml100-2-d47']",ai_tw,1,0,2019-07-02,15
0000016BABDA7553000000F96375706F795F72656C656173655155455354,Day50_Stacking,"['ml100-2', 'ml100-2-d50']",ai_tw,1,1033,2019-07-02,15
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,4,2019-07-02,15
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,130,2019-07-02,15
0000016BB0CD7B260000011E6375706F795F72656C656173655155455354,day8 如何根據組別為boxplot設定顏色？,"['boxplot color', 'group', 'ml100-2', 'ml100-2-d08']",ai_tw,1,331,2019-07-02,15
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,9,2019-07-02,15
00000169BAECB65C000000FF6375706F795F72656C656173655155455354,"請問在10類別分類問題上, 使用binary_crossentropy適合嗎?","['ml100', 'loss function', 'ml100-d71']",ai_tw,1,0,2019-07-02,16
0000016A35A7F780000002DA6375706F795F72656C656173655155455354,Day 3-2 圖片網址提取,"['ml100-2', 'ml100-2-d03']",ai_tw,2,82,2019-07-02,16
0000016A35BC37D3000002E06375706F795F72656C656173655155455354,D3問題,"['ml100-2', 'ml100-2-d03']",ai_tw,1,75,2019-07-02,16
0000016A360C19E4000002F56375706F795F72656C656173655155455354,期末考圖片讀取問題,"['ml100', '圖片', 'python', 'ml100-d101']",ai_tw,1,159,2019-07-02,16
0000016A36114FE1000002F96375706F795F72656C656173655155455354,請問Day6的ECDF NormalDist有甚麼提示呢,"['ml100-2', '教材內容', 'ml100-2-d06']",ai_tw,2,138,2019-07-02,16
0000016A36421D82000003086375706F795F72656C656173655155455354,day2讀檔問題,"['ml100-2', 'os.getcwd()', 'ml100-2-d02']",ai_tw,1,42,2019-07-02,16
0000016A364AE2860000030B6375706F795F72656C656173655155455354,Day3-2的圖片好像怪怪的,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,19,2019-07-02,16
0000016A364EE025000003116375706F795F72656C656173655155455354,Day 2 擷取部分資料,"['ml100-2', 'df', 'ml100-2-d02']",ai_tw,1,52,2019-07-02,16
0000016A3651EA10000003146375706F795F72656C656173655155455354,D3-2 例外處理之後，圖片無法顯示,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,58,2019-07-02,16
0000016A3655E9D5000003176375706F795F72656C656173655155455354,Day 3 圖片讀取,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,37,2019-07-02,16
0000016A3676E7860000031C6375706F795F72656C656173655155455354,Day3 圖片網址讀取問題,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,35,2019-07-02,16
0000016A36A4E73E000003266375706F795F72656C656173655155455354,程式碼,['ml100-2'],ai_tw,1,28,2019-07-02,16
0000016A36C283760000032B6375706F795F72656C656173655155455354,DAY2 File not found,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,2,115,2019-07-02,16
0000016A387BBB74000003436375706F795F72656C656173655155455354,day1程式碼問題,"['ml100-2', 'mse', 'mae', 'ml100-2-d01']",ai_tw,1,26,2019-07-02,16
0000016A38E8A3CC0000034E6375706F795F72656C656173655155455354,DAY1 python寫法,"['ml100-2', 'python', 'ml100-2-d01']",ai_tw,1,256,2019-07-02,16
0000016A39B18264000003636375706F795F72656C656173655155455354,Day_003-2_HW,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,38,2019-07-02,16
0000016A39F1E9C80000036F6375706F795F72656C656173655155455354,HW3-2,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,31,2019-07-02,16
0000016A3A1A40F2000003786375706F795F72656C656173655155455354,"個人主頁顯示已經有提交作業, 但排名上卻寫已作答0題","['ml100-2', 'faq']",ai_tw,1,85,2019-07-02,16
0000016A3A26EF430000037C6375706F795F72656C656173655155455354,HW6,"['ml100-2', 'dtype_select', 'ml100-2-d06']",ai_tw,2,163,2019-07-02,16
0000016A3A7A729B000003896375706F795F72656C656173655155455354,Convolutional layer的輸入輸出問題,"['ml100', 'convolutional', 'ml100-d92']",ai_tw,1,70,2019-07-02,16
0000016A3AD87CC0000003956375706F795F72656C656173655155455354,D1 作業3  範例程式執行問題,"['ml100-2', 'mae', 'ml100-2-d01']",ai_tw,1,24,2019-07-02,16
0000016A3AFBC49E000003996375706F795F72656C656173655155455354,Day003_2_HW 轉檔問題,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,69,2019-07-02,16
0000016A3B49E681000003AC6375706F795F72656C656173655155455354,HW6 - 1,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,29,2019-07-02,16
0000016A3B4CC171000003AF6375706F795F72656C656173655155455354,關於 ModuleNotFoundError: No module named 'cv2',"['ml100-2', 'cv2']",ai_tw,2,58,2019-07-02,16
0000016A3B608C23000003B66375706F795F72656C656173655155455354,Day006 HW step1:先篩選數值型的欄位,"['ml100-2', 'df', 'ml100-2-d06']",ai_tw,3,90,2019-07-02,16
0000016A3B8320AA000003BC6375706F795F72656C656173655155455354,Day2 一直出現FileNotFoundError,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,1,41,2019-07-02,16
0000016A3B8E92E3000003BF6375706F795F72656C656173655155455354,Day3-2 請問為什麼欄數一定要是5欄?,"['ml100-2', 'df', 'ml100-2-d03']",ai_tw,1,41,2019-07-02,16
0000016A3E2A8C7F000003F06375706F795F72656C656173655155455354,Day_006_outliers_detection 檔中的兩個問題,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,91,2019-07-02,16
0000016A3E8F89D80000040C6375706F795F72656C656173655155455354,Day006 HW step2:#繪製 Empirical Cumulative Density Plot (ECDF),"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,28,2019-07-02,16
0000016A3E9FBA4B000004116375706F795F72656C656173655155455354,D6範例程式碼提問,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,31,2019-07-02,16
0000016A3EA9C962000004156375706F795F72656C656173655155455354,DAY6 outlier 判斷,"['ml100-2', '教材內容', 'ml100-2-d06']",ai_tw,1,46,2019-07-02,16
0000016A3F3D620E0000043F6375706F795F72656C656173655155455354,Day 2  dir_data = './data/'問題,"['ml100-2', '語法', 'ml100-2-d02']",ai_tw,1,90,2019-07-02,16
0000016A3F4805E7000004426375706F795F72656C656173655155455354,Day2 一直出現FileNotFoundError,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,1,51,2019-07-02,16
0000016A3F9F94350000045F6375706F795F72656C656173655155455354,Day3資料轉dataframe,"['ml100-2', 'df', 'dataframe', 'ml100-2-d03']",ai_tw,1,102,2019-07-02,16
0000016A400F75A90000047B6375706F795F72656C656173655155455354,Github無法clone,"['ml100-2', 'github', 'faq', '路徑']",ai_tw,1,74,2019-07-02,16
0000016A402B6770000004856375706F795F72656C656173655155455354,%matplotlib inline,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,17,2019-07-02,16
0000016A404ADA9A000004936375706F795F72656C656173655155455354,day3-2 coding看不懂,"['ml100-2', 'ml100-2-d03']",ai_tw,1,25,2019-07-02,16
0000016A404F6F85000004996375706F795F72656C656173655155455354,詢問個人主頁Kaggle跟github連結,"['ml100-2', 'fqa', '個人主頁']",ai_tw,1,34,2019-07-02,16
0000016A406F76C8000004A86375706F795F72656C656173655155455354,name 'np' is not defined,"['ml100-2', 'jupyter', 'faq']",ai_tw,1,15,2019-07-02,16
0000016A4084EE31000004B36375706F795F72656C656173655155455354,Day005繪製直方圖,"['ml100-2', '直方圖', 'ml100-2-d05']",ai_tw,1,50,2019-07-02,16
0000016A40D81D72000004CC6375706F795F72656C656173655155455354,HW6 關於 ECDF,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,34,2019-07-02,16
0000016A40E5A713000004CF6375706F795F72656C656173655155455354,Day006 HW,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,244,2019-07-02,16
0000016A426E5A93000004DC6375706F795F72656C656173655155455354,path,"['ml100-2', 'path', '語法']",ai_tw,1,49,2019-07-02,16
0000016B7D4712F50000001C6375706F795F72656C656173655155455354,Boston Classify 找到最佳參數後，Accuracy卻下降?,"['ml100-2', 'ml100-2-d47']",ai_tw,1,901,2019-07-02,16
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,2,9,2019-07-02,16
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,17,2019-07-02,16
0000016BB02E6F39000001186375706F795F72656C656173655155455354,softmax() got an unexpected keyword argument ‘axis',['ml100-2'],ai_tw,1,46,2019-07-02,16
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,2,679,2019-07-02,16
0000016A40E5A713000004CF6375706F795F72656C656173655155455354,Day006 HW,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,3,2019-07-02,17
0000016A431FB948000004F16375706F795F72656C656173655155455354,Day004 Label Encoder vs One Hot Encoder,"['ml100-2', 'onehotencoder', 'ml100-2-d04']",ai_tw,1,28,2019-07-02,17
0000016A439CAC9D000005056375706F795F72656C656173655155455354,D006_數值種類,"['ml100-2', 'dtype_select', 'ml100-2-d06']",ai_tw,1,147,2019-07-02,17
0000016A43CD695F000005146375706F795F72656C656173655155455354,#plt.subplts問題#Day006,"['ml100-2', 'subplots', 'ml100-2-d06']",ai_tw,1,227,2019-07-02,17
0000016A43F462510000051B6375706F795F72656C656173655155455354,D006 數值總類,"['ml100-2', 'int', 'ml100-2-d06']",ai_tw,1,94,2019-07-02,17
0000016A44062470000005206375706F795F72656C656173655155455354,HW3 Image.open(BytesIO(response.content)),"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,31,2019-07-02,17
0000016A447C7AF6000005356375706F795F72656C656173655155455354,Day47 關於超參數,"['ml100', 'kfold cross validation', 'ml100-d47']",ai_tw,1,58,2019-07-02,17
0000016A44A73A10000005406375706F795F72656C656173655155455354,D6範例程式碼提問,"['ml100-2', 'dataframe', 'ml100-2-d06']",ai_tw,1,237,2019-07-02,17
0000016A44F38E150000054A6375706F795F72656C656173655155455354,Day007範例中NA的describe,"['ml100-2', 'describe', 'ml100-2-d07']",ai_tw,1,128,2019-07-02,17
0000016A450A77130000054C6375706F795F72656C656173655155455354,語法 ~data['column'] 的意思,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,97,2019-07-02,17
0000016A452287D0000005516375706F795F72656C656173655155455354,day3-2,"['ml100-2', 'df.loc', 'ml100-2-d03']",ai_tw,1,147,2019-07-02,17
0000016A45404D500000055E6375706F795F72656C656173655155455354,Day7,"['ml100-2', '語法', '缺失值處理', 'ml100-2-d07']",ai_tw,1,63,2019-07-02,17
0000016A454F147F000005646375706F795F72656C656173655155455354,Day 007  describe( ),"['ml100-2', 'describe', 'ml100-2-d07']",ai_tw,1,150,2019-07-02,17
0000016A4551DC49000005666375706F795F72656C656173655155455354,Day7,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,111,2019-07-02,17
0000016A45962B23000005836375706F795F72656C656173655155455354,DAY3－2 分割字串以及作業問題,"['ml100-2', '分割字串', 'ml100-2-d03']",ai_tw,1,55,2019-07-02,17
0000016A45AC3E9B000005936375706F795F72656C656173655155455354,"D007的範例說欄位如果有 NA, describe 會有問題, 是什麼問題?","['ml100-2', 'describe', 'ml100-2-d07']",ai_tw,1,137,2019-07-02,17
0000016A45B58D75000005986375706F795F72656C656173655155455354,Day006_HW ECDF的算法,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,51,2019-07-02,17
0000016A45F9D150000005B56375706F795F72656C656173655155455354,有關 value_counts()的用法,"['ml100-2', 'value_counts', 'ml100-2-d06']",ai_tw,1,22,2019-07-02,17
0000016A46161EAB000005BE6375706F795F72656C656173655155455354,HW7關於講義的部分，部分的code看不太懂,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,47,2019-07-02,17
0000016A466E15A5000005D06375706F795F72656C656173655155455354,day001-3作業,"['ml100-2', 'ml100-2-d01']",ai_tw,1,426,2019-07-02,17
0000016A467E783C000005D36375706F795F72656C656173655155455354,Day006 找數值異常範圍-Boxplot,"['ml100-2', 'boxplot', 'ml100-2-d06']",ai_tw,1,52,2019-07-02,17
0000016A47D28E76000005E16375706F795F72656C656173655155455354,Day_006_HW 異常值判斷,"['ml100-2', 'ml100-2-d06']",ai_tw,1,35,2019-07-02,17
0000016A47ECB7C5000005EA6375706F795F72656C656173655155455354,github問題,"['ml100-2', 'faq', 'github']",ai_tw,1,27,2019-07-02,17
0000016A4800CDD0000005F26375706F795F72656C656173655155455354,Jupyter notebook not rendering in github 問題,"['ml100-2', '作業繳交', 'jupyter notebook', 'github']",ai_tw,2,111,2019-07-02,17
0000016A4844CEB4000006026375706F795F72656C656173655155455354,Day8 有一行程式碼無法跑出結果,"['ml100-2', 'ml100-2-d08']",ai_tw,1,46,2019-07-02,17
0000016A48577B60000006096375706F795F72656C656173655155455354,Day007有行程式碼看不太懂,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,45,2019-07-02,17
0000016A4927B1A9000006336375706F795F72656C656173655155455354,github 上傳檢視文問題,"['ml100-2', 'faq', 'github']",ai_tw,1,119,2019-07-02,17
0000016A496BB4D8000006416375706F795F72656C656173655155455354,可以讀取少部分檔案嗎？,"['ml100', 'skiprows', '資料讀取']",ai_tw,1,88,2019-07-02,17
0000016A496EA60E000006446375706F795F72656C656173655155455354,關於ReduceLROnPlateau的使用疑問,"['ml100', 'reducelronplateau', 'ml100-d87']",ai_tw,1,161,2019-07-02,17
0000016A49F34EEA000006586375706F795F72656C656173655155455354,Day006  numeric_columns,"['ml100-2', 'numeric_columns', 'ml100-2-d06']",ai_tw,1,92,2019-07-02,17
0000016A4A57ABD70000000B6375706F795F72656C656173655155455354,如何 install cv2 到 jupyter?,"['ml100-2', 'faq', '安裝']",ai_tw,1,52,2019-07-02,17
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,3,2019-07-02,17
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,12,2019-07-02,17
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,10,2019-07-02,17
0000016A4A88FF6A000000276375706F795F72656C656173655155455354,Day_008 作業裡提到的Z 轉換,"['ml100-2', 'z-score', 'ml100-2-d08']",ai_tw,1,98,2019-07-02,18
0000016A4A9A309C0000002B6375706F795F72656C656173655155455354,Day003 HW2 URL的list讀進dataframe後，URL無法顯示全部，部分被截掉變成......,"['ml100-2', 'dataframe', 'ml100-2-d03']",ai_tw,1,106,2019-07-02,18
0000016A4AAE16F3000000306375706F795F72656C656173655155455354,Day 7,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,165,2019-07-02,18
0000016A4AD7E5AE000000466375706F795F72656C656173655155455354,有關 D6 錯誤not all arguments converted during string formatting,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,324,2019-07-02,18
0000016A4AEF0FDC000000526375706F795F72656C656173655155455354,Day_006_outliers_detection,"['ml100-2', 'detection', 'ml100-2-d06']",ai_tw,1,29,2019-07-02,18
0000016A4B0E2408000000586375706F795F72656C656173655155455354,Day 5 提取column或row,"['ml100-2', 'column', 'row', 'ml100-2-d05']",ai_tw,2,120,2019-07-02,18
0000016A4B47FD3A000000616375706F795F72656C656173655155455354,D6 篩選數值型欄位,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,45,2019-07-02,18
0000016A4BF4D38D0000006C6375706F795F72656C656173655155455354,D3-2最後函式回傳值和印出圖片問題,"['ml100-2', 'list of array', 'ml100-2-d03']",ai_tw,1,65,2019-07-02,18
0000016A4C75C0E80000006F6375706F795F72656C656173655155455354,Day_008_dataFrame_operation 出,"['ml100-2', 'dataframe', 'operation', 'ml100-2-d08']",ai_tw,1,347,2019-07-02,18
0000016A4CEF13F50000007A6375706F795F72656C656173655155455354,HW3-2  如何檢查url是否有效?,"['ml100-2', 'column', 'row', 'ml100-2-d03']",ai_tw,1,122,2019-07-02,18
0000016A4D49284F000000856375706F795F72656C656173655155455354,Jupyter 裡的Python3 變成Python2,"['ml100-2', 'jupyter', 'python', '安裝']",ai_tw,1,66,2019-07-02,18
0000016A4D56C89C000000896375706F795F72656C656173655155455354,D7程式碼詢問,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,37,2019-07-02,18
0000016A4D5DD2210000008B6375706F795F72656C656173655155455354,期末考 讀取數據,"['ml100', 'kaggle', '期末考', 'ml100-d101']",ai_tw,1,72,2019-07-02,18
0000016A4D7D28C7000000916375706F795F72656C656173655155455354,Day003  顯示圖片報錯  TypeError: Image data cannot be converted to float,"['ml100-2', '語法', 'ml100-2-d08']",ai_tw,1,20,2019-07-02,18
0000016A4DBEBC53000000956375706F795F72656C656173655155455354,"安裝完Python Image Library(PIL), Python 迫降","['ml100-2', 'python', 'faq', '安裝']",ai_tw,1,41,2019-07-02,18
0000016A4DF49FC20000009D6375706F795F72656C656173655155455354,Kmeans問題詢問,"['ml100', 'kmeans', 'ml100-d55']",ai_tw,1,17,2019-07-02,18
0000016A4E2DC65C000000A56375706F795F72656C656173655155455354,請填寫Kaggle連結,"['ml100-2', 'faq', 'kaggle', 'ml100-2-d02']",ai_tw,1,53,2019-07-02,18
0000016A4E5B997E000000AB6375706F795F72656C656173655155455354,[課外問題] 大數據資料分割,"['ml100', 'skiprows', '資料分割']",ai_tw,1,194,2019-07-02,18
0000016A4EBAD910000000046375706F795F72656C656173655155455354,HW8 畫圖功能,"['ml100-2', 'boxplot', 'ml100-2-d08']",ai_tw,1,69,2019-07-02,18
0000016A4EF9B4CB0000000A6375706F795F72656C656173655155455354,Day008 範例檔無法執行,"['ml100-2', '語法', 'ml100-2-d08']",ai_tw,1,23,2019-07-02,18
0000016A4F012CA30000000B6375706F795F72656C656173655155455354,Day007HW Normalize function 不同寫法,"['ml100-2', 'normalize function', 'dataframe', 'ml100-2-d07']",ai_tw,1,153,2019-07-02,18
0000016A4F1AAF1F000000106375706F795F72656C656173655155455354,Day_004_column_data_type,"['ml100-2', 'column', '資料型態', 'ml100-2-d04']",ai_tw,1,127,2019-07-02,18
0000016A4F57F637000000176375706F795F72656C656173655155455354,「每個問題都應該要可以被驗證」觀念釐清,"['ml100-2', '觀念', 'ml100-2-d01']",ai_tw,1,91,2019-07-02,18
0000016A4F982A5A000000216375706F795F72656C656173655155455354,day007,"['ml100-2', '語法', 'ml100-2-d07']",ai_tw,1,96,2019-07-02,18
0000016A4FD03CC50000002F6375706F795F72656C656173655155455354,HW2 列出所有欄位的範例解答,"['ml100-2', '教材內容', 'ml100-2-d02']",ai_tw,1,24,2019-07-02,18
0000016A4FE38A15000000346375706F795F72656C656173655155455354,Day 8 Day 9,"['ml100-2', 'columns', 'row', 'ml100-2-d08', 'ml100-2-d09']",ai_tw,1,328,2019-07-02,18
0000016A50B6C99A000000436375706F795F72656C656173655155455354,Day 7 作業解答之疑問,"['ml100-2', 'pd.quantile', 'np.nanpercentile', 'ml100-2-d07']",ai_tw,1,342,2019-07-02,18
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,4,2019-07-02,18
0000016BA8251AC7000000EC6375706F795F72656C656173655155455354,Day47例子,"['ml100-2', 'ml100-2-d47']",ai_tw,1,49,2019-07-02,18
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,3,303,2019-07-02,18
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,793,2019-07-02,18
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,2,294,2019-07-02,18
0000016ABAD74FC0000000A46375706F795F72656C656173655155455354,D28程式碼範例詢問,"['ml100-2', 'ml100-2-d28']",ai_tw,1,51,2019-07-02,20
0000016AD419293A000001996375706F795F72656C656173655155455354,D28 Heatmap問題,"['heatmap', 'ml100-2', 'ml100-2-d28']",ai_tw,1,127,2019-07-02,20
0000016AF33DD11F0000026B6375706F795F72656C656173655155455354,Day28 講義,"['ml100-2', 'ml100-2-d28']",ai_tw,1,236,2019-07-02,20
0000016B79F278A5000000176375706F795F72656C656173655155455354,d28程式碼,"['ml100-2', 'ml100-2-d28']",ai_tw,1,8,2019-07-02,20
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,3,44,2019-07-02,20
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,3,230,2019-07-02,20
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,3,13,2019-07-02,20
0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,Day038 question,"['ml100-2', 'ml100-2-d38']",ai_tw,2,8,2019-07-02,20
000001685BE1DEE2000000D86375706F795F72656C656173655155455354,"請問下列語法中, compress的必要性?","['ml100', 'day28', 'itertools']",ai_tw,2,145,2019-07-02,21
00000168943CFCA0000001D96375706F795F72656C656173655155455354,"請問logistic算出的結果,要轉成0或1的預測時, 該如何決定門檻/切分點","['ml100', '梯度提升樹', 'gbdt', 'ml100-d29']",ai_tw,1,181,2019-07-02,21
0000016913F2664C000001966375706F795F72656C656173655155455354,"為何下列程式中, 要刪除最後一個特徵值呢?","['ml100', 'feature selection', 'ml100-d28']",ai_tw,2,15,2019-07-02,21
000001696FF2DC350000002B6375706F795F72656C656173655155455354,"安裝看似成功, 但import tensorflow卻出現""ImportError: DLL load failed: 找不到指定的模組""","['ml100', 'keras', 'keras', '安裝', 'ml100-d66']",ai_tw,1,45,2019-07-02,21
0000016972E83EE0000000376375706F795F72656C656173655155455354,"MacBook沒有顯卡, 可以跑tensorflow/keras的程式嗎?","['ml100', 'keras', 'keras', '安裝', 'ml100-d66']",ai_tw,1,7,2019-07-02,21
0000016A5A3CE53A000001636375706F795F72656C656173655155455354,github上傳成功但打不開,"['ml100-2', 'github', 'faq']",ai_tw,1,513,2019-07-02,21
0000016A8DF09F82000003416375706F795F72656C656173655155455354,Imbalance data處理線性迴歸與X變數相關性問題,"['ml100-2', '線性迴歸']",ai_tw,1,110,2019-07-02,21
0000016ACBB6B5CF0000014D6375706F795F72656C656173655155455354,請問Day 28中提到的共線性是什麼意思呢?,"['ml100-2', 'ml100-2-d28']",ai_tw,1,243,2019-07-02,21
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,2,11,2019-07-02,21
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,2,10,2019-07-02,21
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,2,6,2019-07-02,21
0000016BB02E6F39000001186375706F795F72656C656173655155455354,softmax() got an unexpected keyword argument ‘axis',['ml100-2'],ai_tw,2,11,2019-07-02,21
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,2,32,2019-07-02,21
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,2,12,2019-07-02,21
0000016A7105F2BA000000766375706F795F72656C656173655155455354,D15程式碼詢問,"['ml100-2', '語法', 'ml100-2-d15']",ai_tw,1,0,2019-07-02,22
0000016A9DA6E147000000346375706F795F72656C656173655155455354,Day 23,"['只取類別值', '對照組', 'ml100-2', 'ml100-2-d23']",ai_tw,3,33,2019-07-02,22
0000016AC15A2E7E000000F46375706F795F72656C656173655155455354,Day 30 31,"['ml100-2', 'ml100-2-d30', 'ml100-2-d31']",ai_tw,3,17,2019-07-02,22
0000016AC4CDE3B4000001086375706F795F72656C656173655155455354,d29程式碼詢問,"['ml100-2', 'ml100-2-d29']",ai_tw,1,63,2019-07-02,22
0000016B6B6B20FF000001726375706F795F72656C656173655155455354,LASSO&Ridge,"['ml100-2', 'ml100-2-d40', 'lasso&ridge']",ai_tw,1,718,2019-07-02,22
0000016B7A9236BE0000001B6375706F795F72656C656173655155455354,Day58 如何判斷2維均勻分布的分群效果?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,33,2019-07-02,22
0000016B9C7A8930000000C56375706F795F72656C656173655155455354,SVM呢??,[],ai_tw,1,5,2019-07-02,22
0000016B9E808D27000000CB6375706F795F72656C656173655155455354,請問老師 plt.clf()  plt.cla(),"['ml100-2', 'ml100-2-d59']",ai_tw,1,0,2019-07-02,22
0000016BAD9849B3000001046375706F795F72656C656173655155455354,D66 cuda &Keras AMD顯卡?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,13,2019-07-02,22
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,14,2019-07-02,22
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,51,2019-07-02,22
0000016BB1A6FC6B000001256375706F795F72656C656173655155455354,D59,"['ml100-2', 'ml100-2-d59']",ai_tw,2,7,2019-07-02,22
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,1,29,2019-07-02,22
0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,Day038 question,"['ml100-2', 'ml100-2-d38']",ai_tw,1,2,2019-07-02,22
