qid,qtitle,qtags,assistid,pvnum,visitduration,logdate,loghour
0000016BC66D5987000000216375706F795F72656C656173655155455354,使用損失函數問題?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,0,2019-07-08,19
0000016BC7ACF48E000000356375706F795F72656C656173655155455354,期中考的經驗學習,['ml100-2'],ai_tw,1,52,2019-07-08,19
0000016BC80F2A76000000376375706F795F72656C656173655155455354,day 65有關batchsize大小描述出於什麼paper,"['ml100-2', 'ml100-2-d65']",ai_tw,1,14,2019-07-08,19
0000016BCA17D6950000003D6375706F795F72656C656173655155455354,D69 HW Model summary參數值,"['ml100-2', 'ml100-2-d69']",ai_tw,1,10,2019-07-08,19
0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",ai_tw,1,8,2019-07-08,19
0000016BCD35B2420000004D6375706F795F72656C656173655155455354,Day062 S型散布圖資料X和color怎麼取得的?,"['ml100-2', 'ml100-2-d62']",ai_tw,1,53,2019-07-08,19
0000016A552CC5D0000000CB6375706F795F72656C656173655155455354,Day1_HW問題,"['ml100-2', 'syntaxerror', '語法', 'ml100-2-d01']",ai_tw,1,11,2019-07-08,20
0000016B6E64931E000001816375706F795F72656C656173655155455354,D55_ground truth,"['ml100-2', 'ml100-2-d55']",ai_tw,1,144,2019-07-08,20
0000016B78FAEB95000000156375706F795F72656C656173655155455354,Axes3d.scatter,"['ml100-2', 'ml100-2-d55']",ai_tw,1,80,2019-07-08,20
0000016B831C36D50000003B6375706F795F72656C656173655155455354,D55,"['ml100-2', 'ml100-2-d55']",ai_tw,1,0,2019-07-08,20
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,2,0,2019-07-08,20
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,68,2019-07-08,20
0000016AD34FA13E000001946375706F795F72656C656173655155455354,Day29 特徵重要性的選取?,"['ml100-2-d29', 'ml100-2']",ai_tw,1,80,2019-07-08,21
0000016AD812C2B6000001C06375706F795F72656C656173655155455354,Day029的幾個疑問,"['ml100-2', 'ml100-2-d29']",ai_tw,1,90,2019-07-08,21
0000016B28310E27000000086375706F795F72656C656173655155455354,Day028 作業問題,"['ml100-2-d28', 'ml100-2']",ai_tw,2,596,2019-07-08,21
0000016B65BCB1E8000001606375706F795F72656C656173655155455354,D028 語法問題,"['ml100-2', 'ml100-2-d28']",ai_tw,1,35,2019-07-08,21
0000016B79F278A5000000176375706F795F72656C656173655155455354,d28程式碼,"['ml100-2', 'ml100-2-d28']",ai_tw,2,33,2019-07-08,21
0000016B8804551D000000516375706F795F72656C656173655155455354,cross_val_score使用方式,"['ml100-2-d48', 'ml100-2']",ai_tw,1,0,2019-07-08,21
0000016BC80F2A76000000376375706F795F72656C656173655155455354,day 65有關batchsize大小描述出於什麼paper,"['ml100-2', 'ml100-2-d65']",ai_tw,1,0,2019-07-08,21
0000016BCA17D6950000003D6375706F795F72656C656173655155455354,D69 HW Model summary參數值,"['ml100-2', 'ml100-2-d69']",ai_tw,1,0,2019-07-08,21
0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",ai_tw,1,29,2019-07-08,21
0000016A767A5B770000014C6375706F795F72656C656173655155455354,教材檔更新與Day010的幾個疑問,"['ml100-2', '教材內容']",ai_tw,1,0,2019-07-08,22
0000016BBD2A6A1E000000076375706F795F72656C656173655155455354,"執行範例時，出現""name 'auxiliary_input' is not defined"" 錯誤","['ml100-2', 'ml100-2-d69']",ai_tw,1,63,2019-07-08,22
0000016BC6926C31000000246375706F795F72656C656173655155455354,shape?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,10,2019-07-08,22
0000016BC6ED42FF000000286375706F795F72656C656173655155455354,特徵具共線性問題,['ml100-2'],ai_tw,1,33,2019-07-08,22
0000016BC7ACF48E000000356375706F795F72656C656173655155455354,期中考的經驗學習,['ml100-2'],ai_tw,1,7,2019-07-08,22
0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",ai_tw,1,71,2019-07-08,22
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,1710,2019-07-08,22
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,2,88,2019-07-08,22
0000016BD1336726000000566375706F795F72656C656173655155455354,沒有設任何數值，為什麼print的出來數字？,[],ai_tw,1,6,2019-07-08,22
0000016B8251D3EF000000336375706F795F72656C656173655155455354,程式碼?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,5,2019-07-08,23
0000016BBD2A6A1E000000076375706F795F72656C656173655155455354,"執行範例時，出現""name 'auxiliary_input' is not defined"" 錯誤","['ml100-2', 'ml100-2-d69']",ai_tw,1,0,2019-07-08,23
0000016BC6926C31000000246375706F795F72656C656173655155455354,shape?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,0,2019-07-08,23
0000016BD20FF1930000005E6375706F795F72656C656173655155455354,影像辨識與影像處理,['ml100-2'],ai_tw,1,18,2019-07-08,23
0000016A78988107000001946375706F795F72656C656173655155455354,"HW18 找出 int64, float64, object 的問題","['ml100-2', 'formatting string', '軟體', '語法', 'ml100-2-d18']",ai_tw,1,64,2019-07-09,0
0000016AAFC429F50000000D6375706F795F72656C656173655155455354,day8 作業第一小題,"['ml100-2', 'ml100-2-d08']",ai_tw,1,0,2019-07-09,0
0000016B8251D3EF000000336375706F795F72656C656173655155455354,程式碼?,"['ml100-2', 'ml100-2-d58']",ai_tw,1,28,2019-07-09,0
0000016B82883BA1000000386375706F795F72656C656173655155455354,Day58 範例程式碼中的矩陣transformation,"['ml100-2', 'ml100-2-d58']",ai_tw,1,29,2019-07-09,0
0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",ai_tw,1,19,2019-07-09,0
0000016B837DF08A000000416375706F795F72656C656173655155455354,Day_056_HW,"['day_056_hw', 'silhouette_score', 'ml100-2', 'ml100-2-d56']",ai_tw,1,180,2019-07-09,0
0000016B8842A90D000000526375706F795F72656C656173655155455354,K-mean,"['ml100-2-d56', 'K-mean']",ai_tw,1,11,2019-07-09,0
0000016B949F9510000000B16375706F795F72656C656173655155455354,Day56_ANS,"['ml100-2', 'ml100-2-d56']",ai_tw,1,46,2019-07-09,0
0000016BAD564231000000FE6375706F795F72656C656173655155455354,D66 cuda &Keras macOS install,"['ml100-2', 'ml100-2-d66']",ai_tw,1,7,2019-07-09,0
0000016BAD8038CB000001016375706F795F72656C656173655155455354,Day14_HW 將nan排除不畫圖,"['ml100-2-d14', 'ml100-2']",ai_tw,1,34,2019-07-09,0
0000016BAE437A3C000001136375706F795F72656C656173655155455354,D66,"['ml100-2', 'ml100-2-d66']",ai_tw,1,79,2019-07-09,0
0000016BB1337639000001216375706F795F72656C656173655155455354,Day66 WIndow 10 安裝 keras 問題,"['ml100-2', 'ml100-2-d66']",ai_tw,1,18,2019-07-09,0
0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,Day038 question,"['ml100-2', 'ml100-2-d38']",ai_tw,1,1,2019-07-09,0
0000016BB50E40400000013B6375706F795F72656C656173655155455354,D66 請問沒有GPU的電腦該如何安裝Tensor Flow ?,"['ml100-2', 'ml100-2-d66']",ai_tw,1,3,2019-07-09,0
0000016BBD05B1F9000000056375706F795F72656C656173655155455354,Day22,"['ml100-2', 'ml100-2-d22']",ai_tw,1,22,2019-07-09,0
0000016BBD2A6A1E000000076375706F795F72656C656173655155455354,"執行範例時，出現""name 'auxiliary_input' is not defined"" 錯誤","['ml100-2', 'ml100-2-d69']",ai_tw,1,15,2019-07-09,0
0000016BBFEF73FF0000000B6375706F795F72656C656173655155455354,安裝後執行import時無法找到cudart64_90.dll,"['ml100-2-d66', 'ml100-2']",ai_tw,2,115,2019-07-09,0
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,2,92,2019-07-09,0
0000016BC66D5987000000216375706F795F72656C656173655155455354,使用損失函數問題?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,0,2019-07-09,0
0000016BC6926C31000000246375706F795F72656C656173655155455354,shape?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,8,2019-07-09,0
0000016BC80F2A76000000376375706F795F72656C656173655155455354,day 65有關batchsize大小描述出於什麼paper,"['ml100-2', 'ml100-2-d65']",ai_tw,1,1,2019-07-09,0
0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",ai_tw,1,16,2019-07-09,0
0000016BCA4B9D06000000406375706F795F72656C656173655155455354,jupyter notebook 裡的 python 環境跟 conda 環境不一致,['ml100-2'],ai_tw,1,5,2019-07-09,0
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,1,3,2019-07-09,0
0000016BCD35B2420000004D6375706F795F72656C656173655155455354,Day062 S型散布圖資料X和color怎麼取得的?,"['ml100-2', 'ml100-2-d62']",ai_tw,1,3,2019-07-09,0
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,10,2019-07-09,0
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,63,2019-07-09,0
0000016BD1336726000000566375706F795F72656C656173655155455354,沒有設任何數值，為什麼print的出來數字？,[],ai_tw,1,202,2019-07-09,0
0000016BD20FF1930000005E6375706F795F72656C656173655155455354,影像辨識與影像處理,['ml100-2'],ai_tw,1,220,2019-07-09,0
0000016BD231881D0000005F6375706F795F72656C656173655155455354,Day071的mse 公式定義?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,179,2019-07-09,0
0000016B7D4712F50000001C6375706F795F72656C656173655155455354,Boston Classify 找到最佳參數後，Accuracy卻下降?,"['ml100-2', 'ml100-2-d47']",ai_tw,1,0,2019-07-09,1
0000016B99ADE35D000000C16375706F795F72656C656173655155455354,Day063 何謂影像特徵的平移不變性?,"['ml100-2', 'ml100-2-d63']",ai_tw,1,1092,2019-07-09,1
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,1,0,2019-07-09,1
00000168B6ADF66F000000466375706F795F72656C656173655155455354,"請問下列程式中, indice的用途是什麼?","['d15', 'm100', 'indice']",ai_tw,1,4,2019-07-09,2
0000016A6EB4CE76000000466375706F795F72656C656173655155455354,關於Heatmap 及 PairPlot圖,"['ml100-2', 'heatmap\xa0', 'pairplot', 'ml100-2-d15']",ai_tw,1,18,2019-07-09,2
0000016A7105F2BA000000766375706F795F72656C656173655155455354,D15程式碼詢問,"['ml100-2', '語法', 'ml100-2-d15']",ai_tw,1,27,2019-07-09,2
0000016A7149D768000000806375706F795F72656C656173655155455354,About diag_sharey parameter in day 15 HW,"['ml100-2', 'diag_sharey', 'ml100-2-d15']",ai_tw,1,232,2019-07-09,2
0000016A720E7F280000009E6375706F795F72656C656173655155455354,Day15 畫圖問題,"['ml100-2', 'headmap', 'ml100-2-d15']",ai_tw,3,110,2019-07-09,2
0000016A72492CFF000000AB6375706F795F72656C656173655155455354,Day 15 範例,"['ml100-2', 'sns.kdeplot', 'ml100-2-d15']",ai_tw,1,42,2019-07-09,2
0000016A913E66FF000003736375706F795F72656C656173655155455354,Day015的幾個疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,2,74,2019-07-09,2
0000016A9B12090D0000041B6375706F795F72656C656173655155455354,Day15作業解答疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,1,3,2019-07-09,2
0000016AB67007FC0000006C6375706F795F72656C656173655155455354,Day15 HW,"['ml100-2', 'ml100-2-d15']",ai_tw,1,6,2019-07-09,2
00000168B6ADF66F000000466375706F795F72656C656173655155455354,"請問下列程式中, indice的用途是什麼?","['d15', 'm100', 'indice']",ai_tw,1,11,2019-07-09,3
0000016A6EB4CE76000000466375706F795F72656C656173655155455354,關於Heatmap 及 PairPlot圖,"['ml100-2', 'heatmap\xa0', 'pairplot', 'ml100-2-d15']",ai_tw,1,2,2019-07-09,3
0000016A7105F2BA000000766375706F795F72656C656173655155455354,D15程式碼詢問,"['ml100-2', '語法', 'ml100-2-d15']",ai_tw,1,18,2019-07-09,3
0000016A7149D768000000806375706F795F72656C656173655155455354,About diag_sharey parameter in day 15 HW,"['ml100-2', 'diag_sharey', 'ml100-2-d15']",ai_tw,2,9,2019-07-09,3
0000016A720E7F280000009E6375706F795F72656C656173655155455354,Day15 畫圖問題,"['ml100-2', 'headmap', 'ml100-2-d15']",ai_tw,1,19,2019-07-09,3
0000016A72492CFF000000AB6375706F795F72656C656173655155455354,Day 15 範例,"['ml100-2', 'sns.kdeplot', 'ml100-2-d15']",ai_tw,1,42,2019-07-09,3
0000016A913E66FF000003736375706F795F72656C656173655155455354,Day015的幾個疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,2,42,2019-07-09,3
0000016A9B12090D0000041B6375706F795F72656C656173655155455354,Day15作業解答疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,2,44,2019-07-09,3
0000016A913E66FF000003736375706F795F72656C656173655155455354,Day015的幾個疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,1,400,2019-07-09,4
0000016A9B12090D0000041B6375706F795F72656C656173655155455354,Day15作業解答疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,1,2,2019-07-09,4
0000016AB67007FC0000006C6375706F795F72656C656173655155455354,Day15 HW,"['ml100-2', 'ml100-2-d15']",ai_tw,1,28,2019-07-09,4
0000016BBD05B1F9000000056375706F795F72656C656173655155455354,Day22,"['ml100-2', 'ml100-2-d22']",ai_tw,1,6,2019-07-09,4
0000016BC7ACF48E000000356375706F795F72656C656173655155455354,期中考的經驗學習,['ml100-2'],ai_tw,1,6,2019-07-09,4
0000016BD1336726000000566375706F795F72656C656173655155455354,沒有設任何數值，為什麼print的出來數字？,[],ai_tw,1,3,2019-07-09,4
0000016BD20FF1930000005E6375706F795F72656C656173655155455354,影像辨識與影像處理,['ml100-2'],ai_tw,1,1,2019-07-09,4
0000016BD231881D0000005F6375706F795F72656C656173655155455354,Day071的mse 公式定義?,"['ml100-2', 'ml100-2-d71']",ai_tw,4,5,2019-07-09,4
0000016B92621FAE000000A16375706F795F72656C656173655155455354,Day 47 - 使用 iris 資料後的參數 MSE 提高了,"['ml100-2-d47', 'ml100-2']",ai_tw,1,1373,2019-07-09,9
0000016BA8251AC7000000EC6375706F795F72656C656173655155455354,Day47例子,"['ml100-2', 'ml100-2-d47']",ai_tw,1,102,2019-07-09,9
0000016BBFEF73FF0000000B6375706F795F72656C656173655155455354,安裝後執行import時無法找到cudart64_90.dll,"['ml100-2-d66', 'ml100-2']",ai_tw,1,86,2019-07-09,9
0000016BC66D5987000000216375706F795F72656C656173655155455354,使用損失函數問題?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,202,2019-07-09,9
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,28,2019-07-09,9
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,463,2019-07-09,9
0000016A35661824000002C96375706F795F72656C656173655155455354,github報錯,"['ml100-2', 'unix', 'ml100-2-d03']",ai_tw,1,0,2019-07-09,10
0000016A552CC5D0000000CB6375706F795F72656C656173655155455354,Day1_HW問題,"['ml100-2', 'syntaxerror', '語法', 'ml100-2-d01']",ai_tw,1,15,2019-07-09,10
0000016A7B41259C000001C66375706F795F72656C656173655155455354,Day_017_HW,"['ml100-2', 'training set', 'test set', 'ml100-2-d17']",ai_tw,1,90,2019-07-09,10
0000016A7B45E7BA000001C76375706F795F72656C656173655155455354,"3-2請問印出圖片後,下面有一個with open ? , 這個shell要做什麽","['ml100-2', '語法']",ai_tw,1,31,2019-07-09,10
0000016A7BFD477A000001D36375706F795F72656C656173655155455354,HW06,"['ml100-2', '語法', 'ml100-2-d06']",ai_tw,1,40,2019-07-09,10
0000016A7C55F5DC000001DC6375706F795F72656C656173655155455354,HW10 相關係數與分佈圖,"['ml100-2', '相關係數', 'ml100-2-d10']",ai_tw,1,45,2019-07-09,10
0000016A7C91C821000001E76375706F795F72656C656173655155455354,Day16 回歸模型預測結果 infinity 跑不出來的問題,"['ml100-2', 'infinity', 'ml100-2-d16']",ai_tw,1,78,2019-07-09,10
0000016A7D07FF5E000001F56375706F795F72656C656173655155455354,Day5 直方圖中的bins參數是做什麽用的,"['ml100-2', 'bins', 'histogram', 'ml100-2-d05']",ai_tw,1,42,2019-07-09,10
0000016A7D90B09C000001FB6375706F795F72656C656173655155455354,Day7,"['ml100-2', 'missing value', '遺漏值', 'ml100-2-d07']",ai_tw,1,660,2019-07-09,10
0000016A7E48888A000002066375706F795F72656C656173655155455354,hw5,"['ml100-2', 'hist', 'ml100-2-d05']",ai_tw,1,19,2019-07-09,10
0000016A7E812B210000020F6375706F795F72656C656173655155455354,DAY 17 HW  解答,"['ml100-2', '資料型態', 'ml100-2-d17']",ai_tw,1,14,2019-07-09,10
0000016A7EE1D6DD000002156375706F795F72656C656173655155455354,Day19 sort_values(ascending=False),"['ml100-2', 'sort_values', 'ml100-2-d19']",ai_tw,1,51,2019-07-09,10
0000016A802AE862000002186375706F795F72656C656173655155455354,D14_持續在Running中?,"['ml100-2', 'for 迴圈', '圖', 'ml100-2-d14']",ai_tw,1,20,2019-07-09,10
0000016A80B2E850000002206375706F795F72656C656173655155455354,[HW18] 關於物件型態的max(),"['ml100-2', 'pandas', 'max()', 'ml100-2-d18']",ai_tw,2,455,2019-07-09,10
0000016A80F1C1A0000002266375706F795F72656C656173655155455354,關於HW18使用的 print(f-string),"['ml100-2', 'f-string', '軟體', 'ml100-2-d18']",ai_tw,2,36,2019-07-09,10
0000016A811216D90000022A6375706F795F72656C656173655155455354,Day 18,"['ml100-2', 'os.path.join']",ai_tw,1,86,2019-07-09,10
0000016A9D038A02000000286375706F795F72656C656173655155455354,D18作業,"['ml100-2', 'ml100-2-d18']",ai_tw,1,23,2019-07-09,10
0000016BA8251AC7000000EC6375706F795F72656C656173655155455354,Day47例子,"['ml100-2', 'ml100-2-d47']",ai_tw,1,0,2019-07-09,10
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,1,75,2019-07-09,10
0000016BC6ED42FF000000286375706F795F72656C656173655155455354,特徵具共線性問題,['ml100-2'],ai_tw,1,5,2019-07-09,10
0000016BC7ACF48E000000356375706F795F72656C656173655155455354,期中考的經驗學習,['ml100-2'],ai_tw,2,527,2019-07-09,10
0000016BC80F2A76000000376375706F795F72656C656173655155455354,day 65有關batchsize大小描述出於什麼paper,"['ml100-2', 'ml100-2-d65']",ai_tw,2,672,2019-07-09,10
0000016BCA17D6950000003D6375706F795F72656C656173655155455354,D69 HW Model summary參數值,"['ml100-2', 'ml100-2-d69']",ai_tw,1,4,2019-07-09,10
0000016BCA4B9D06000000406375706F795F72656C656173655155455354,jupyter notebook 裡的 python 環境跟 conda 環境不一致,['ml100-2'],ai_tw,1,151,2019-07-09,10
0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",ai_tw,1,281,2019-07-09,10
0000016BCD35B2420000004D6375706F795F72656C656173655155455354,Day062 S型散布圖資料X和color怎麼取得的?,"['ml100-2', 'ml100-2-d62']",ai_tw,2,12,2019-07-09,10
0000016BD07C3903000000536375706F795F72656C656173655155455354,請問老師安裝tensorflow?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,610,2019-07-09,10
0000016BD1336726000000566375706F795F72656C656173655155455354,沒有設任何數值，為什麼print的出來數字？,[],ai_tw,1,10,2019-07-09,10
0000016BD20FF1930000005E6375706F795F72656C656173655155455354,影像辨識與影像處理,['ml100-2'],ai_tw,1,6,2019-07-09,10
0000016BD231881D0000005F6375706F795F72656C656173655155455354,Day071的mse 公式定義?,"['ml100-2', 'ml100-2-d71']",ai_tw,1,3,2019-07-09,10
000001696AC2E85D000000146375706F795F72656C656173655155455354,請問是否提供期中考解答呢?,"['ml100', '教材內容', 'kaggle']",ai_tw,1,7,2019-07-09,11
000001696FF2DC350000002B6375706F795F72656C656173655155455354,"安裝看似成功, 但import tensorflow卻出現""ImportError: DLL load failed: 找不到指定的模組""","['ml100', 'keras', 'keras', '安裝', 'ml100-d66']",ai_tw,1,338,2019-07-09,11
0000016A3380E2DB000002696375706F795F72656C656173655155455354,關於完賽證明,"['ml100', 'faq', '證書']",ai_tw,1,11,2019-07-09,11
0000016A360C19E4000002F56375706F795F72656C656173655155455354,期末考圖片讀取問題,"['ml100', '圖片', 'python', 'ml100-d101']",ai_tw,1,12,2019-07-09,11
0000016A4D5DD2210000008B6375706F795F72656C656173655155455354,期末考 讀取數據,"['ml100', 'kaggle', '期末考', 'ml100-d101']",ai_tw,1,67,2019-07-09,11
0000016A8117A9DA0000022C6375706F795F72656C656173655155455354, Day17 範例中的問題,"['ml100-2', 'dataframe', '特徵工程', 'ml100-2-d17']",ai_tw,1,134,2019-07-09,11
0000016A814CE23E000002336375706F795F72656C656173655155455354,d7程式,"['ml100-2', 'invert', '語法', 'ml100-2-d07']",ai_tw,1,32,2019-07-09,11
0000016A816ED924000002356375706F795F72656C656173655155455354,Day008 np.mean(x)  & x.mean() 的差別 ?,"['ml100-2', 'np.mean(x)', 'x.mean()', '語法', 'ml100-2-d08']",ai_tw,1,65,2019-07-09,11
0000016A83148D1C000002586375706F795F72656C656173655155455354,D17,"['ml100-2', '路徑', 'ml100-2-d17']",ai_tw,2,115,2019-07-09,11
0000016A833381040000025D6375706F795F72656C656173655155455354,D16 投影片超連結,"['ml100-2', '教材內容']",ai_tw,1,11,2019-07-09,11
0000016A836D63CC000002686375706F795F72656C656173655155455354,Day 7作業,"['ml100-2', 'amt_annuity', '語法', 'ml100-2-d07']",ai_tw,1,105,2019-07-09,11
0000016A838367EE0000026B6375706F795F72656C656173655155455354,Day_014_HW,"['ml100-2', 'ncols = nrows // 2', '語法', 'ml100-2-d14']",ai_tw,1,96,2019-07-09,11
0000016A8557AACC000002766375706F795F72656C656173655155455354,Day_004_label encoded的數量,"['ml100-2', 'label encoded', 'ml100-2-d04']",ai_tw,1,48,2019-07-09,11
0000016A864AB2400000027F6375706F795F72656C656173655155455354,D6解答問題,"['ml100-2', 'numeric_columns', '語法', 'ml100-2-d06']",ai_tw,1,116,2019-07-09,11
0000016A86BCAE7A0000028D6375706F795F72656C656173655155455354,"Day19, Day18問題","['ml100-2', 'ml100-2-d18', 'ml100-2-d19']",ai_tw,1,218,2019-07-09,11
0000016A8733FC720000029B6375706F795F72656C656173655155455354,如何由圖形檢查可疑欄位,"['ml100-2', '資料異常', 'ml100-2-d06']",ai_tw,1,102,2019-07-09,11
0000016A873C4C860000029E6375706F795F72656C656173655155455354,Day6 HW,"['ml100-2', 'boxplot', 'ml100-2-d06']",ai_tw,1,103,2019-07-09,11
0000016A873D77880000029F6375706F795F72656C656173655155455354,day 7 範例,"['ml100-2', 'ant_annuity', 'max()', 'ml100-2-d07']",ai_tw,1,32,2019-07-09,11
0000016A8752B0EA000002A26375706F795F72656C656173655155455354,D17程式碼詢問,"['ml100-2', 'log1p', 'ml100-2-d17']",ai_tw,2,207,2019-07-09,11
0000016A884E150D000002C96375706F795F72656C656173655155455354,HW16求救....mayday!mayday!,"['ml100-2', 'scikit-learn', 'preprocessing', 'ml100-2-d16']",ai_tw,1,84,2019-07-09,11
0000016A8A419B8B000002E36375706F795F72656C656173655155455354,github桌機版上傳失敗,"['ml100-2', 'github', 'fqa']",ai_tw,1,52,2019-07-09,11
0000016A8B139028000002FC6375706F795F72656C656173655155455354,Day_011_HW,"['ml100-2', '資料視覺化', 'day_011_hw']",ai_tw,1,139,2019-07-09,11
0000016A8C756FA90000031A6375706F795F72656C656173655155455354,day6運算太大死機,"['ml100-2', 'day6', '語法']",ai_tw,1,15,2019-07-09,11
0000016A8DDCB890000003396375706F795F72656C656173655155455354,HW 020 限制在 800 到 2500的keep_indexs寫法可以解釋一下嗎?,"['ml100-2', 'keep_indexs', 'ml100-2-d20']",ai_tw,3,286,2019-07-09,11
0000016A8DF09F82000003416375706F795F72656C656173655155455354,Imbalance data處理線性迴歸與X變數相關性問題,"['ml100-2', '線性迴歸']",ai_tw,1,77,2019-07-09,11
0000016A8FBB4EA60000034D6375706F795F72656C656173655155455354,D6 cdf繪圖問題,"['ml100-2', 'cdf', 'ml100-2-d06']",ai_tw,1,35,2019-07-09,11
0000016A904752660000035E6375706F795F72656C656173655155455354,Day 7 範例執行出現MemoryError,"['ml100-2', 'memoryerror', 'ml100-2-d07']",ai_tw,1,81,2019-07-09,11
0000016A904FC751000003606375706F795F72656C656173655155455354,D3 url 讀取 txt 檔,"['ml100-2', 'ml100-2-d03']",ai_tw,1,32,2019-07-09,11
0000016A906958F9000003646375706F795F72656C656173655155455354,Day 22 類別型特徵 - 基礎處理,"['ml100-2', 'ml100-2-d22', '類別型特徵']",ai_tw,1,553,2019-07-09,11
0000016A913E66FF000003736375706F795F72656C656173655155455354,Day015的幾個疑問,"['ml100-2', 'ml100-2-d15']",ai_tw,1,217,2019-07-09,11
0000016A91729D58000003796375706F795F72656C656173655155455354,plt.GridSpec 選擇位置  第14天,"['ml100-2', 'ml100-2-d14']",ai_tw,1,53,2019-07-09,11
0000016A9249A607000003846375706F795F72656C656173655155455354,D21作業程式碼詢問,"['ml100-2', 'ml100-2-d21', '程式碼']",ai_tw,1,92,2019-07-09,11
0000016A934478B00000039E6375706F795F72656C656173655155455354,D7 投影片 連續型數值標準化,['ml100-2'],ai_tw,1,317,2019-07-09,11
0000016A96DA9417000003E06375706F795F72656C656173655155455354,Kaggle 期末考範例解答問題,"['kaggle', '期末考', 'ml100', 'ml100-d101']",ai_tw,1,96,2019-07-09,11
0000016AFB5AB3FF000002A16375706F795F72656C656173655155455354,樹狀模型,"['ml100-2', 'ml100-2-d19']",ai_tw,1,200,2019-07-09,11
0000016B4AD805F4000000C66375706F795F72656C656173655155455354,補值使用眾數,['ml100-2-d19'],ai_tw,1,35,2019-07-09,11
0000016B7DF179920000001E6375706F795F72656C656173655155455354,Day_049_Blending,"['ml100-2', 'ml100-2-d49', 'Blending']",ai_tw,3,357,2019-07-09,11
0000016B8FA085A9000000956375706F795F72656C656173655155455354,期末考輸出結果少了一個類別,"['ml100', '期末考']",ai_tw,1,249,2019-07-09,11
0000016B99ADE35D000000C16375706F795F72656C656173655155455354,Day063 何謂影像特徵的平移不變性?,"['ml100-2', 'ml100-2-d63']",ai_tw,1,38,2019-07-09,11
0000016BB1F024180000012A6375706F795F72656C656173655155455354,Day_067-Keras_Dataset_HW 中為什麼要對 label 做 One Hot Encoding,"['ml100-2', 'ml100-2-d67']",ai_tw,2,42,2019-07-09,11
0000016BC349A4E9000000176375706F795F72656C656173655155455354,D68 建立CNN model 跳出棄用之問題,"['ml100-2', 'ml100-2-d68']",ai_tw,1,42,2019-07-09,11
